date,location_name,location,cases,cases_available,seq_available,seq_voc,seq_total,share_voc
2021-07-03,Estonia,EE,220,2021-07-03,2021-09-25,50,51,0.980392156862745
2021-07-03,Estonia,EE,220,2021-07-03,2021-10-01,50,51,0.980392156862745
2021-07-03,Estonia,EE,220,2021-07-03,2021-10-06,50,51,0.980392156862745
2021-07-10,Estonia,EE,299,2021-07-10,2021-08-24,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-08-27,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-08-31,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-09-02,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-09-08,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-09-09,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-09-13,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-09-16,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-09-23,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-09-25,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-10-01,76,87,0.873563218390805
2021-07-10,Estonia,EE,299,2021-07-10,2021-10-06,76,87,0.873563218390805
2021-07-17,Estonia,EE,347,2021-07-17,2021-08-24,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-08-27,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-08-31,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-09-02,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-09-08,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-09-09,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-09-13,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-09-16,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-09-23,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-09-25,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-10-01,71,73,0.972602739726027
2021-07-17,Estonia,EE,347,2021-07-17,2021-10-06,71,73,0.972602739726027
2021-07-24,Estonia,EE,561,2021-07-24,2021-08-24,75,81,0.925925925925926
2021-07-24,Estonia,EE,561,2021-07-24,2021-08-27,75,81,0.925925925925926
2021-07-24,Estonia,EE,561,2021-07-24,2021-08-31,75,81,0.925925925925926
2021-07-24,Estonia,EE,561,2021-07-24,2021-09-02,75,81,0.925925925925926
2021-07-24,Estonia,EE,561,2021-07-24,2021-09-08,75,81,0.925925925925926
2021-07-24,Estonia,EE,561,2021-07-24,2021-09-09,75,81,0.925925925925926
2021-07-24,Estonia,EE,561,2021-07-24,2021-09-13,75,81,0.925925925925926
2021-07-24,Estonia,EE,561,2021-07-24,2021-09-16,173,179,0.966480446927374
2021-07-24,Estonia,EE,561,2021-07-24,2021-09-23,173,179,0.966480446927374
2021-07-24,Estonia,EE,561,2021-07-24,2021-09-25,173,179,0.966480446927374
2021-07-24,Estonia,EE,561,2021-07-24,2021-10-01,173,179,0.966480446927374
2021-07-24,Estonia,EE,561,2021-07-24,2021-10-06,173,179,0.966480446927374
2021-07-31,Estonia,EE,1189,2021-07-31,2021-09-16,187,189,0.989417989417989
2021-07-31,Estonia,EE,1189,2021-07-31,2021-09-23,187,189,0.989417989417989
2021-07-31,Estonia,EE,1189,2021-07-31,2021-09-25,187,189,0.989417989417989
2021-07-31,Estonia,EE,1189,2021-07-31,2021-10-01,187,189,0.989417989417989
2021-07-31,Estonia,EE,1189,2021-07-31,2021-10-06,187,189,0.989417989417989
2021-08-07,Estonia,EE,1393,2021-08-07,2021-09-16,171,171,1
2021-08-07,Estonia,EE,1393,2021-08-07,2021-09-23,171,171,1
2021-08-07,Estonia,EE,1393,2021-08-07,2021-09-25,171,171,1
2021-08-07,Estonia,EE,1393,2021-08-07,2021-10-01,171,171,1
2021-08-07,Estonia,EE,1393,2021-08-07,2021-10-06,171,171,1
2021-08-14,Estonia,EE,1840,2021-08-14,,,,
2021-08-21,Estonia,EE,1916,2021-08-21,,,,
2021-08-28,Estonia,EE,2308,2021-08-28,,,,
2021-09-04,Estonia,EE,2519,2021-09-04,,,,
2021-03-20,Finland,FI,5117,2021-03-20,,,,
2021-03-27,Finland,FI,4422,2021-03-27,,,,
2021-04-03,Finland,FI,3549,2021-04-03,,,,
2021-04-10,Finland,FI,2613,2021-04-10,,,,
2021-04-17,Finland,FI,1926,2021-04-17,2021-07-12,1,328,0.00304878048780488
2021-04-17,Finland,FI,1926,2021-04-17,2021-07-15,1,328,0.00304878048780488
2021-04-17,Finland,FI,1926,2021-04-17,2021-07-19,1,328,0.00304878048780488
2021-04-17,Finland,FI,1926,2021-04-17,2021-07-20,1,328,0.00304878048780488
2021-04-17,Finland,FI,1926,2021-04-17,2021-07-23,2,336,0.00595238095238095
2021-04-17,Finland,FI,1926,2021-04-17,2021-07-26,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-07-29,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-08-04,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-08-07,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-08-12,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-08-16,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-08-19,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-08-24,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-08-27,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-08-31,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-09-02,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-09-08,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-09-09,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-09-13,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-09-16,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-09-23,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-09-25,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-10-01,2,337,0.00593471810089021
2021-04-17,Finland,FI,1926,2021-04-17,2021-10-06,2,337,0.00593471810089021
2021-04-24,Finland,FI,1974,2021-04-24,2021-07-12,1,281,0.00355871886120996
2021-04-24,Finland,FI,1974,2021-04-24,2021-07-15,1,281,0.00355871886120996
2021-04-24,Finland,FI,1974,2021-04-24,2021-07-19,1,281,0.00355871886120996
2021-04-24,Finland,FI,1974,2021-04-24,2021-07-20,1,281,0.00355871886120996
2021-04-24,Finland,FI,1974,2021-04-24,2021-07-23,3,292,0.0102739726027397
2021-04-24,Finland,FI,1974,2021-04-24,2021-07-26,3,292,0.0102739726027397
2021-04-24,Finland,FI,1974,2021-04-24,2021-07-29,3,292,0.0102739726027397
2021-04-24,Finland,FI,1974,2021-04-24,2021-08-04,3,292,0.0102739726027397
2021-04-24,Finland,FI,1974,2021-04-24,2021-08-07,3,292,0.0102739726027397
2021-04-24,Finland,FI,1974,2021-04-24,2021-08-12,3,292,0.0102739726027397
2021-04-24,Finland,FI,1974,2021-04-24,2021-08-16,3,292,0.0102739726027397
2021-04-24,Finland,FI,1974,2021-04-24,2021-08-19,3,292,0.0102739726027397
2021-04-24,Finland,FI,1974,2021-04-24,2021-08-24,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-08-27,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-08-31,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-09-02,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-09-08,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-09-09,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-09-13,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-09-16,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-09-23,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-09-25,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-10-01,5,294,0.0170068027210884
2021-04-24,Finland,FI,1974,2021-04-24,2021-10-06,5,294,0.0170068027210884
2021-05-01,Finland,FI,1489,2021-05-01,2021-07-12,15,240,0.0625
2021-05-01,Finland,FI,1489,2021-05-01,2021-07-15,15,240,0.0625
2021-05-01,Finland,FI,1489,2021-05-01,2021-07-19,15,240,0.0625
2021-05-01,Finland,FI,1489,2021-05-01,2021-07-20,15,240,0.0625
2021-05-01,Finland,FI,1489,2021-05-01,2021-07-23,15,245,0.0612244897959184
2021-05-01,Finland,FI,1489,2021-05-01,2021-07-26,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-07-29,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-08-04,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-08-07,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-08-12,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-08-16,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-08-19,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-08-24,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-08-27,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-08-31,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-09-02,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-09-08,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-09-09,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-09-13,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-09-16,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-09-23,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-09-25,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-10-01,16,247,0.0647773279352227
2021-05-01,Finland,FI,1489,2021-05-01,2021-10-06,16,247,0.0647773279352227
2021-05-08,Finland,FI,1465,2021-05-08,2021-07-12,16,252,0.0634920634920635
2021-05-08,Finland,FI,1465,2021-05-08,2021-07-15,16,252,0.0634920634920635
2021-05-08,Finland,FI,1465,2021-05-08,2021-07-19,16,252,0.0634920634920635
2021-05-08,Finland,FI,1465,2021-05-08,2021-07-20,16,252,0.0634920634920635
2021-05-08,Finland,FI,1465,2021-05-08,2021-07-23,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-07-26,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-07-29,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-08-04,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-08-07,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-08-12,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-08-16,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-08-19,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-08-24,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-08-27,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-08-31,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-09-02,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-09-08,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-09-09,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-09-13,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-09-16,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-09-23,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-09-25,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-10-01,21,300,0.07
2021-05-08,Finland,FI,1465,2021-05-08,2021-10-06,21,300,0.07
2021-05-15,Finland,FI,1317,2021-05-15,2021-07-12,40,156,0.256410256410256
2021-05-15,Finland,FI,1317,2021-05-15,2021-07-15,40,156,0.256410256410256
2021-05-15,Finland,FI,1317,2021-05-15,2021-07-19,40,156,0.256410256410256
2021-05-15,Finland,FI,1317,2021-05-15,2021-07-20,40,156,0.256410256410256
2021-05-15,Finland,FI,1317,2021-05-15,2021-07-23,53,296,0.179054054054054
2021-05-15,Finland,FI,1317,2021-05-15,2021-07-26,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-07-29,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-08-04,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-08-07,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-08-12,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-08-16,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-08-19,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-08-24,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-08-27,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-08-31,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-09-02,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-09-08,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-09-09,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-09-13,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-09-16,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-09-23,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-09-25,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-10-01,53,300,0.176666666666667
2021-05-15,Finland,FI,1317,2021-05-15,2021-10-06,53,300,0.176666666666667
2021-05-22,Finland,FI,1527,2021-05-22,2021-07-12,50,135,0.37037037037037
2021-05-22,Finland,FI,1527,2021-05-22,2021-07-15,50,135,0.37037037037037
2021-05-22,Finland,FI,1527,2021-05-22,2021-07-19,50,135,0.37037037037037
2021-05-22,Finland,FI,1527,2021-05-22,2021-07-20,50,135,0.37037037037037
2021-05-22,Finland,FI,1527,2021-05-22,2021-07-23,55,249,0.220883534136546
2021-05-22,Finland,FI,1527,2021-05-22,2021-07-26,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-07-29,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-08-04,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-08-07,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-08-12,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-08-16,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-08-19,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-08-24,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-08-27,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-08-31,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-09-02,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-09-08,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-09-09,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-09-13,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-09-16,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-09-23,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-09-25,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-10-01,57,282,0.202127659574468
2021-05-22,Finland,FI,1527,2021-05-22,2021-10-06,57,282,0.202127659574468
2021-05-29,Finland,FI,839,2021-05-29,2021-07-12,2,14,0.142857142857143
2021-05-29,Finland,FI,839,2021-05-29,2021-07-15,2,14,0.142857142857143
2021-05-29,Finland,FI,839,2021-05-29,2021-07-19,2,14,0.142857142857143
2021-05-29,Finland,FI,839,2021-05-29,2021-07-20,2,14,0.142857142857143
2021-05-29,Finland,FI,839,2021-05-29,2021-07-23,22,90,0.244444444444444
2021-05-29,Finland,FI,839,2021-05-29,2021-07-26,66,238,0.277310924369748
2021-05-29,Finland,FI,839,2021-05-29,2021-07-29,66,238,0.277310924369748
2021-05-29,Finland,FI,839,2021-05-29,2021-08-04,66,238,0.277310924369748
2021-05-29,Finland,FI,839,2021-05-29,2021-08-07,66,238,0.277310924369748
2021-05-29,Finland,FI,839,2021-05-29,2021-08-12,66,238,0.277310924369748
2021-05-29,Finland,FI,839,2021-05-29,2021-08-16,66,238,0.277310924369748
2021-05-29,Finland,FI,839,2021-05-29,2021-08-19,66,238,0.277310924369748
2021-05-29,Finland,FI,839,2021-05-29,2021-08-24,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-08-27,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-08-31,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-09-02,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-09-08,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-09-09,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-09-13,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-09-16,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-09-23,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-09-25,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-10-01,68,242,0.28099173553719
2021-05-29,Finland,FI,839,2021-05-29,2021-10-06,68,242,0.28099173553719
2021-06-05,Finland,FI,914,2021-06-05,2021-07-23,44,80,0.55
2021-06-05,Finland,FI,914,2021-06-05,2021-07-26,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-07-29,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-08-04,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-08-07,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-08-12,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-08-16,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-08-19,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-08-24,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-08-27,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-08-31,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-09-02,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-09-08,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-09-09,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-09-13,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-09-16,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-09-23,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-09-25,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-10-01,67,172,0.38953488372093
2021-06-05,Finland,FI,914,2021-06-05,2021-10-06,67,172,0.38953488372093
2021-06-12,Finland,FI,616,2021-06-12,2021-07-20,1,4,0.25
2021-06-12,Finland,FI,616,2021-06-12,2021-07-23,18,38,0.473684210526316
2021-06-12,Finland,FI,616,2021-06-12,2021-07-26,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-07-29,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-08-04,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-08-07,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-08-12,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-08-16,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-08-19,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-08-24,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-08-27,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-08-31,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-09-02,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-09-08,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-09-09,30,115,0.260869565217391
2021-06-12,Finland,FI,616,2021-06-12,2021-09-13,30,116,0.258620689655172
2021-06-12,Finland,FI,616,2021-06-12,2021-09-16,30,116,0.258620689655172
2021-06-12,Finland,FI,616,2021-06-12,2021-09-23,30,116,0.258620689655172
2021-06-12,Finland,FI,616,2021-06-12,2021-09-25,30,116,0.258620689655172
2021-06-12,Finland,FI,616,2021-06-12,2021-10-01,30,116,0.258620689655172
2021-06-12,Finland,FI,616,2021-06-12,2021-10-06,30,116,0.258620689655172
2021-06-19,Finland,FI,495,2021-06-19,2021-07-20,2,2,1
2021-06-19,Finland,FI,495,2021-06-19,2021-07-23,7,9,0.777777777777778
2021-06-19,Finland,FI,495,2021-06-19,2021-07-26,55,98,0.561224489795918
2021-06-19,Finland,FI,495,2021-06-19,2021-07-29,55,98,0.561224489795918
2021-06-19,Finland,FI,495,2021-06-19,2021-08-04,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-08-07,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-08-12,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-08-16,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-08-19,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-08-24,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-08-27,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-08-31,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-09-02,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-09-08,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-09-09,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-09-13,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-09-16,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-09-23,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-09-25,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-10-01,116,170,0.682352941176471
2021-06-19,Finland,FI,495,2021-06-19,2021-10-06,116,170,0.682352941176471
2021-06-26,Finland,FI,720,2021-06-26,2021-07-20,4,4,1
2021-06-26,Finland,FI,720,2021-06-26,2021-07-23,4,4,1
2021-06-26,Finland,FI,720,2021-06-26,2021-07-26,36,37,0.972972972972973
2021-06-26,Finland,FI,720,2021-06-26,2021-07-29,36,37,0.972972972972973
2021-06-26,Finland,FI,720,2021-06-26,2021-08-04,317,337,0.940652818991098
2021-06-26,Finland,FI,720,2021-06-26,2021-08-07,373,407,0.916461916461916
2021-06-26,Finland,FI,720,2021-06-26,2021-08-12,373,407,0.916461916461916
2021-06-26,Finland,FI,720,2021-06-26,2021-08-16,373,407,0.916461916461916
2021-06-26,Finland,FI,720,2021-06-26,2021-08-19,373,407,0.916461916461916
2021-06-26,Finland,FI,720,2021-06-26,2021-08-24,373,407,0.916461916461916
2021-06-26,Finland,FI,720,2021-06-26,2021-08-27,373,407,0.916461916461916
2021-06-26,Finland,FI,720,2021-06-26,2021-08-31,373,407,0.916461916461916
2021-06-26,Finland,FI,720,2021-06-26,2021-09-02,373,407,0.916461916461916
2021-06-26,Finland,FI,720,2021-06-26,2021-09-08,373,408,0.91421568627451
2021-06-26,Finland,FI,720,2021-06-26,2021-09-09,373,408,0.91421568627451
2021-06-26,Finland,FI,720,2021-06-26,2021-09-13,377,412,0.91504854368932
2021-06-26,Finland,FI,720,2021-06-26,2021-09-16,507,545,0.930275229357798
2021-06-26,Finland,FI,720,2021-06-26,2021-09-23,507,545,0.930275229357798
2021-06-26,Finland,FI,720,2021-06-26,2021-09-25,507,545,0.930275229357798
2021-06-26,Finland,FI,720,2021-06-26,2021-10-01,507,545,0.930275229357798
2021-06-26,Finland,FI,720,2021-06-26,2021-10-06,507,545,0.930275229357798
2021-07-03,Finland,FI,1383,2021-07-03,2021-07-20,1,1,1
2021-07-03,Finland,FI,1383,2021-07-03,2021-07-23,1,1,1
2021-07-03,Finland,FI,1383,2021-07-03,2021-07-26,2,2,1
2021-07-03,Finland,FI,1383,2021-07-03,2021-07-29,2,2,1
2021-07-03,Finland,FI,1383,2021-07-03,2021-08-04,78,85,0.917647058823529
2021-07-03,Finland,FI,1383,2021-07-03,2021-08-07,220,233,0.944206008583691
2021-07-03,Finland,FI,1383,2021-07-03,2021-08-12,220,233,0.944206008583691
2021-07-03,Finland,FI,1383,2021-07-03,2021-08-16,220,233,0.944206008583691
2021-07-03,Finland,FI,1383,2021-07-03,2021-08-19,220,233,0.944206008583691
2021-07-03,Finland,FI,1383,2021-07-03,2021-08-24,220,233,0.944206008583691
2021-07-03,Finland,FI,1383,2021-07-03,2021-08-27,220,233,0.944206008583691
2021-07-03,Finland,FI,1383,2021-07-03,2021-08-31,220,233,0.944206008583691
2021-07-03,Finland,FI,1383,2021-07-03,2021-09-02,221,234,0.944444444444444
2021-07-03,Finland,FI,1383,2021-07-03,2021-09-08,221,234,0.944444444444444
2021-07-03,Finland,FI,1383,2021-07-03,2021-09-09,221,234,0.944444444444444
2021-07-03,Finland,FI,1383,2021-07-03,2021-09-13,223,236,0.944915254237288
2021-07-03,Finland,FI,1383,2021-07-03,2021-09-16,323,344,0.938953488372093
2021-07-03,Finland,FI,1383,2021-07-03,2021-09-23,323,344,0.938953488372093
2021-07-03,Finland,FI,1383,2021-07-03,2021-09-25,323,344,0.938953488372093
2021-07-03,Finland,FI,1383,2021-07-03,2021-10-01,323,344,0.938953488372093
2021-07-03,Finland,FI,1383,2021-07-03,2021-10-06,323,344,0.938953488372093
2021-07-10,Finland,FI,1572,2021-07-10,2021-08-04,241,248,0.971774193548387
2021-07-10,Finland,FI,1572,2021-07-10,2021-08-07,459,470,0.976595744680851
2021-07-10,Finland,FI,1572,2021-07-10,2021-08-12,459,470,0.976595744680851
